student_id,week,true_risk,lms_logins,attendance_pct,sentiment_score,submission_delay,forum_posts,video_completion,login_slope,attendance_drop,delay_variance,sentiment_decline,engagement_volatility,sudden_drop,behavioral_drift_score,risk_label,dropout_prob,cluster,cluster_label,risk_score,risk_level,top_triggers,intervention
12,2,low,17,0.84,0.61,1,4,0.87,3.0,-0.05,0.5,-0.07,0.137,0,0.0,0,0.01,1,Chronic Disengagement,2.9,Low,"['Submission delay: 1 days late', 'LMS login decline (slope: 3.0)', 'Attendance drop: -5.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
12,3,low,13,0.77,0.61,1,4,0.58,-0.5,0.02,0.333,-0.07,0.142,0,0.027,0,0.04,1,Chronic Disengagement,6.6,Low,"['LMS login decline (slope: -0.5)', 'Submission delay: 1 days late', 'Behavioral drift score: 0.027']",Send a gentle engagement reminder email. Consider motivational intervention program.
12,4,low,13,0.78,0.5,0,2,0.69,-0.7,0.01,0.333,0.04,0.133,0,0.037,0,0.02,1,Chronic Disengagement,5.1,Low,"['LMS login decline (slope: -0.7)', 'Behavioral drift score: 0.037', 'Sentiment decline: 0.04']",Send a gentle engagement reminder email. Consider motivational intervention program.
12,5,low,13,0.72,0.58,0,2,0.86,-0.6,0.07,0.3,-0.04,0.124,0,0.048,0,0.04,1,Chronic Disengagement,5.8,Low,"['LMS login decline (slope: -0.6)', 'Attendance drop: 7.0%', 'Behavioral drift score: 0.048']",Send a gentle engagement reminder email. Consider motivational intervention program.
12,6,low,13,0.67,0.39,0,7,0.78,-0.486,0.12,0.267,0.15,0.116,0,0.08,0,0.07,1,Chronic Disengagement,7.8,Low,"['LMS login decline (slope: -0.486)', 'Attendance drop: 12.0%', 'Behavioral drift score: 0.08']",Send a gentle engagement reminder email. Consider motivational intervention program.
12,7,low,16,0.74,0.54,0,6,0.77,-0.071,0.05,0.238,0.0,0.119,0,0.02,0,0.02,1,Chronic Disengagement,1.9,Low,"['LMS login decline (slope: -0.071)', 'Attendance drop: 5.0%', 'Behavioral drift score: 0.02']",Send a gentle engagement reminder email. Consider motivational intervention program.
12,8,low,12,0.71,0.37,1,2,0.51,-0.226,0.08,0.268,0.17,0.124,0,0.058,0,0.09,1,Chronic Disengagement,8.1,Low,"['LMS login decline (slope: -0.226)', 'Submission delay: 1 days late', 'Sentiment decline: 0.17']",Send a gentle engagement reminder email. Consider motivational intervention program.
13,1,high,4,0.27,-0.11,3,3,0.81,0.0,0.0,0.0,0.0,,0,0.0,2,0.09,1,Chronic Disengagement,8.6,Low,"['Submission delay: 3 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
13,2,high,4,0.16,-0.08,5,6,0.52,0.0,0.11,2.0,-0.03,0.0,0,0.038,2,0.19,1,Chronic Disengagement,17.4,Low,"['Submission delay: 5 days late', 'Attendance drop: 11.0%', 'Behavioral drift score: 0.038']",Send a gentle engagement reminder email. Consider motivational intervention program.
13,3,high,3,0.03,-0.35,6,5,0.62,-0.5,0.24,2.333,0.24,0.157,0,0.134,2,0.31,3,Chronic Disengagement,29.3,Low,"['Submission delay: 6 days late', 'LMS login decline (slope: -0.5)', 'Attendance drop: 24.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
13,4,high,3,0.0,-0.47,5,2,0.38,-0.4,0.27,1.583,0.36,0.165,0,0.156,2,0.31,3,Chronic Disengagement,27.7,Low,"['Submission delay: 5 days late', 'LMS login decline (slope: -0.4)', 'Attendance drop: 27.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
13,5,high,1,0.0,-0.5,4,1,0.26,-0.7,0.27,1.3,0.39,0.408,1,0.171,2,0.29,2,Sudden Drop-off,27.0,Low,"['LMS login decline (slope: -0.7)', 'Submission delay: 4 days late', 'Attendance drop: 27.0%']",Send a gentle engagement reminder email. Urgent welfare check — sudden behavioral change detected.
13,6,high,0,0.0,-0.65,3,1,0.28,-0.829,0.27,1.467,0.54,0.657,1,0.195,2,0.28,2,Sudden Drop-off,26.3,Low,"['LMS login decline (slope: -0.829)', 'Submission delay: 3 days late', 'Attendance drop: 27.0%']",Send a gentle engagement reminder email. Urgent welfare check — sudden behavioral change detected.
13,7,high,3,0.0,-0.67,3,0,0.0,-0.464,0.27,1.476,0.56,0.588,0,0.183,2,0.28,0,Emotional Distress,24.1,Low,"['LMS login decline (slope: -0.464)', 'Submission delay: 3 days late', 'Sentiment decline: 0.56']",Send a gentle engagement reminder email. Priority counseling referral — emotional indicators elevated.
13,8,high,2,0.0,-0.88,6,3,0.01,-0.357,0.27,1.696,0.77,0.566,0,0.205,2,0.39,0,Emotional Distress,33.9,Medium,"['Submission delay: 6 days late', 'Sentiment decline: 0.77', 'LMS login decline (slope: -0.357)']",Schedule a peer mentor check-in within 3 days. Priority counseling referral — emotional indicators elevated.
14,1,low,10,0.85,0.6,1,5,0.74,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement,2.9,Low,"['Submission delay: 1 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
14,2,low,9,0.9,0.55,1,3,0.82,-1.0,-0.05,0.0,0.05,0.074,0,0.046,0,0.03,1,Chronic Disengagement,9.7,Low,"['LMS login decline (slope: -1.0)', 'Submission delay: 1 days late', 'Behavioral drift score: 0.046']",Send a gentle engagement reminder email. Consider motivational intervention program.
14,3,low,9,0.8,0.46,1,3,0.63,-0.5,0.05,0.0,0.14,0.062,0,0.055,0,0.07,1,Chronic Disengagement,8.7,Low,"['LMS login decline (slope: -0.5)', 'Submission delay: 1 days late', 'Sentiment decline: 0.14']",Send a gentle engagement reminder email. Consider motivational intervention program.
14,4,low,11,0.83,0.51,1,3,0.9,0.3,0.02,0.0,0.09,0.098,0,0.018,0,0.05,1,Chronic Disengagement,4.2,Low,"['Submission delay: 1 days late', 'Sentiment decline: 0.09', 'Attendance drop: 2.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
14,5,low,7,0.8,0.53,0,3,0.84,-0.4,0.05,0.2,0.07,0.161,0,0.042,0,0.03,1,Chronic Disengagement,4.6,Low,"['LMS login decline (slope: -0.4)', 'Attendance drop: 5.0%', 'Behavioral drift score: 0.042']",Send a gentle engagement reminder email. Consider motivational intervention program.
14,6,low,7,0.8,0.47,0,6,0.5,-0.543,0.05,0.267,0.13,0.181,0,0.055,0,0.04,1,Chronic Disengagement,6.0,Low,"['LMS login decline (slope: -0.543)', 'Sentiment decline: 0.13', 'Behavioral drift score: 0.055']",Send a gentle engagement reminder email. Consider motivational intervention program.
14,7,low,9,0.79,0.5,0,5,0.56,-0.321,0.06,0.286,0.1,0.165,0,0.046,0,0.04,1,Chronic Disengagement,4.6,Low,"['LMS login decline (slope: -0.321)', 'Attendance drop: 6.0%', 'Sentiment decline: 0.1']",Send a gentle engagement reminder email. Consider motivational intervention program.
14,8,low,7,0.77,0.43,1,6,0.48,-0.369,0.08,0.268,0.17,0.175,0,0.064,0,0.09,1,Chronic Disengagement,9.0,Low,"['LMS login decline (slope: -0.369)', 'Submission delay: 1 days late', 'Sentiment decline: 0.17']",Send a gentle engagement reminder email. Consider motivational intervention program.
15,1,low,10,0.93,0.84,1,7,0.81,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement,2.9,Low,"['Submission delay: 1 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
15,2,low,7,0.93,0.83,0,2,0.92,-3.0,0.0,0.5,0.01,0.25,0,0.121,0,0.04,1,Chronic Disengagement,19.3,Low,"['LMS login decline (slope: -3.0)', 'Behavioral drift score: 0.121', 'Sentiment decline: 0.01']",Send a gentle engagement reminder email. Consider motivational intervention program.
15,3,low,8,0.89,0.82,0,5,0.75,-1.0,0.04,0.333,0.02,0.183,0,0.057,0,0.03,1,Chronic Disengagement,7.7,Low,"['LMS login decline (slope: -1.0)', 'Behavioral drift score: 0.057', 'Attendance drop: 4.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
15,4,low,8,0.9,0.86,0,5,0.75,-0.5,0.03,0.25,-0.02,0.153,0,0.031,0,0.02,1,Chronic Disengagement,4.1,Low,"['LMS login decline (slope: -0.5)', 'Behavioral drift score: 0.031', 'Attendance drop: 3.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
15,5,low,8,0.85,0.85,1,4,0.67,-0.3,0.08,0.3,-0.01,0.134,0,0.04,0,0.06,1,Chronic Disengagement,7.1,Low,"['LMS login decline (slope: -0.3)', 'Submission delay: 1 days late', 'Attendance drop: 8.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
15,6,low,11,0.81,0.85,1,4,0.64,0.229,0.12,0.3,-0.01,0.174,0,0.042,0,0.08,1,Chronic Disengagement,6.3,Low,"['Submission delay: 1 days late', 'Attendance drop: 12.0%', 'Behavioral drift score: 0.042']",Send a gentle engagement reminder email. Consider motivational intervention program.
15,7,low,10,0.79,0.88,0,7,0.57,0.286,0.14,0.286,-0.04,0.165,0,0.049,0,0.06,1,Chronic Disengagement,4.0,Low,"['Attendance drop: 14.0%', 'Behavioral drift score: 0.049', 'LMS login decline (slope: 0.286)']",Send a gentle engagement reminder email. Consider motivational intervention program.
15,8,low,9,0.82,0.69,1,2,0.49,0.202,0.11,0.286,0.15,0.153,0,0.057,0,0.09,1,Chronic Disengagement,7.3,Low,"['Submission delay: 1 days late', 'Attendance drop: 11.0%', 'Sentiment decline: 0.15']",Send a gentle engagement reminder email. Consider motivational intervention program.
16,1,medium,10,0.72,0.48,3,7,0.99,0.0,0.0,0.0,0.0,,0,0.0,1,0.09,1,Chronic Disengagement,8.6,Low,"['Submission delay: 3 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
16,2,medium,10,0.68,0.38,3,3,0.65,0.0,0.04,0.0,0.1,0.0,0,0.026,1,0.12,1,Chronic Disengagement,10.6,Low,"['Submission delay: 3 days late', 'Sentiment decline: 0.1', 'Attendance drop: 4.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
16,3,medium,10,0.56,0.37,3,5,0.68,-0.0,0.16,0.0,0.11,0.0,0,0.07,1,0.17,1,Chronic Disengagement,14.1,Low,"['Submission delay: 3 days late', 'Attendance drop: 16.0%', 'Behavioral drift score: 0.07']",Send a gentle engagement reminder email. Consider motivational intervention program.
16,4,medium,7,0.53,0.26,2,7,0.65,-0.9,0.19,0.25,0.22,0.162,0,0.13,1,0.18,3,Chronic Disengagement,18.8,Low,"['LMS login decline (slope: -0.9)', 'Submission delay: 2 days late', 'Attendance drop: 19.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
16,5,medium,8,0.51,0.12,3,1,0.51,-0.7,0.21,0.2,0.36,0.157,0,0.146,1,0.23,3,Chronic Disengagement,22.2,Low,"['LMS login decline (slope: -0.7)', 'Submission delay: 3 days late', 'Attendance drop: 21.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
16,6,medium,6,0.41,0.11,2,5,0.57,-0.829,0.31,0.267,0.37,0.207,0,0.188,1,0.24,3,Chronic Disengagement,23.1,Low,"['LMS login decline (slope: -0.829)', 'Attendance drop: 31.0%', 'Submission delay: 2 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
16,7,medium,8,0.32,0.07,1,1,0.48,-0.571,0.4,0.619,0.41,0.192,0,0.214,1,0.25,3,Chronic Disengagement,21.5,Low,"['LMS login decline (slope: -0.571)', 'Attendance drop: 40.0%', 'Behavioral drift score: 0.214']",Send a gentle engagement reminder email. Consider motivational intervention program.
16,8,medium,6,0.27,0.06,2,3,0.57,-0.583,0.45,0.554,0.42,0.213,0,0.233,1,0.3,3,Chronic Disengagement,25.9,Low,"['LMS login decline (slope: -0.583)', 'Attendance drop: 45.0%', 'Submission delay: 2 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
17,1,low,15,0.95,0.41,1,5,0.94,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement,2.9,Low,"['Submission delay: 1 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
17,2,low,14,1.0,0.28,1,4,0.65,-1.0,-0.05,0.0,0.13,0.049,0,0.056,0,0.04,1,Chronic Disengagement,10.4,Low,"['LMS login decline (slope: -1.0)', 'Submission delay: 1 days late', 'Sentiment decline: 0.13']",Send a gentle engagement reminder email. Consider motivational intervention program.
17,3,low,16,0.93,0.35,1,5,0.69,0.5,0.02,0.0,0.06,0.067,0,0.014,0,0.04,1,Chronic Disengagement,3.9,Low,"['Submission delay: 1 days late', 'Sentiment decline: 0.06', 'Attendance drop: 2.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
17,4,low,13,0.93,0.37,0,7,0.9,-0.4,0.02,0.25,0.04,0.089,0,0.028,0,0.02,1,Chronic Disengagement,3.5,Low,"['LMS login decline (slope: -0.4)', 'Behavioral drift score: 0.028', 'Attendance drop: 2.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
17,5,low,15,0.9,0.33,0,2,0.61,-0.1,0.05,0.3,0.08,0.078,0,0.031,0,0.03,1,Chronic Disengagement,2.8,Low,"['LMS login decline (slope: -0.1)', 'Attendance drop: 5.0%', 'Sentiment decline: 0.08']",Send a gentle engagement reminder email. Consider motivational intervention program.
17,6,low,11,0.89,0.27,0,4,0.72,-0.571,0.06,0.3,0.14,0.128,0,0.061,0,0.05,1,Chronic Disengagement,6.6,Low,"['LMS login decline (slope: -0.571)', 'Sentiment decline: 0.14', 'Behavioral drift score: 0.061']",Send a gentle engagement reminder email. Consider motivational intervention program.
17,7,low,13,0.89,0.21,1,5,0.8,-0.464,0.06,0.286,0.2,0.121,0,0.065,0,0.09,1,Chronic Disengagement,9.3,Low,"['LMS login decline (slope: -0.464)', 'Submission delay: 1 days late', 'Sentiment decline: 0.2']",Send a gentle engagement reminder email. Consider motivational intervention program.
17,8,low,14,0.86,0.27,0,5,0.86,-0.298,0.09,0.286,0.14,0.112,0,0.061,0,0.06,1,Chronic Disengagement,5.7,Low,"['LMS login decline (slope: -0.298)', 'Attendance drop: 9.0%', 'Sentiment decline: 0.14']",Send a gentle engagement reminder email. Consider motivational intervention program.
18,1,high,6,0.31,-0.13,4,3,0.74,0.0,0.0,0.0,0.0,,0,0.0,2,0.11,1,Chronic Disengagement,11.4,Low,"['Submission delay: 4 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
18,2,high,6,0.14,-0.23,5,6,0.7,0.0,0.17,0.5,0.1,0.0,0,0.072,2,0.23,1,Chronic Disengagement,20.0,Low,"['Submission delay: 5 days late', 'Attendance drop: 17.0%', 'Behavioral drift score: 0.072']",Send a gentle engagement reminder email. Consider motivational intervention program.
18,3,high,5,0.03,-0.38,3,3,0.62,-0.5,0.28,1.0,0.25,0.102,0,0.149,2,0.24,3,Chronic Disengagement,21.9,Low,"['LMS login decline (slope: -0.5)', 'Submission delay: 3 days late', 'Attendance drop: 28.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
18,4,high,3,0.0,-0.5,4,5,0.57,-1.0,0.31,0.667,0.37,0.283,0,0.195,2,0.3,3,Chronic Disengagement,29.9,Low,"['LMS login decline (slope: -1.0)', 'Submission delay: 4 days late', 'Attendance drop: 31.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
18,5,high,1,0.0,-0.72,3,5,0.37,-1.3,0.31,0.7,0.59,0.516,1,0.234,2,0.31,2,Sudden Drop-off,30.9,Medium,"['LMS login decline (slope: -1.3)', 'Submission delay: 3 days late', 'Attendance drop: 31.0%']",Schedule a peer mentor check-in within 3 days. Urgent welfare check — sudden behavioral change detected.
18,6,high,1,0.0,-0.78,2,0,0.01,-1.2,0.31,1.1,0.65,0.638,0,0.238,2,0.29,0,Emotional Distress,27.9,Low,"['LMS login decline (slope: -1.2)', 'Sentiment decline: 0.65', 'Attendance drop: 31.0%']",Send a gentle engagement reminder email. Priority counseling referral — emotional indicators elevated.
18,7,high,2,0.0,-0.98,5,3,0.25,-0.929,0.31,1.238,0.85,0.649,0,0.252,2,0.4,0,Emotional Distress,36.5,Medium,"['LMS login decline (slope: -0.929)', 'Submission delay: 5 days late', 'Sentiment decline: 0.85']",Schedule a peer mentor check-in within 3 days. Priority counseling referral — emotional indicators elevated.
18,8,high,0,0.0,-1.0,2,3,0.0,-0.905,0.31,1.429,0.87,0.797,1,0.253,2,0.31,2,Sudden Drop-off,27.9,Low,"['LMS login decline (slope: -0.905)', 'Sentiment decline: 0.87', 'Attendance drop: 31.0%']",Send a gentle engagement reminder email. Urgent welfare check — sudden behavioral change detected.
19,1,low,18,1.0,0.63,1,2,0.73,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement,2.9,Low,"['Submission delay: 1 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
19,2,low,15,0.97,0.52,0,6,0.71,-3.0,0.03,0.5,0.11,0.129,0,0.144,0,0.06,1,Chronic Disengagement,21.0,Low,"['LMS login decline (slope: -3.0)', 'Behavioral drift score: 0.144', 'Sentiment decline: 0.11']",Send a gentle engagement reminder email. Consider motivational intervention program.
19,3,low,16,0.97,0.54,0,5,0.77,-1.0,0.03,0.333,0.09,0.094,0,0.062,0,0.04,1,Chronic Disengagement,8.0,Low,"['LMS login decline (slope: -1.0)', 'Behavioral drift score: 0.062', 'Sentiment decline: 0.09']",Send a gentle engagement reminder email. Consider motivational intervention program.
19,4,low,15,0.96,0.49,0,3,0.91,-0.8,0.04,0.25,0.14,0.088,0,0.064,0,0.05,1,Chronic Disengagement,7.5,Low,"['LMS login decline (slope: -0.8)', 'Sentiment decline: 0.14', 'Behavioral drift score: 0.064']",Send a gentle engagement reminder email. Consider motivational intervention program.
19,5,low,14,0.85,0.56,1,2,0.72,-0.8,0.15,0.3,0.07,0.097,0,0.093,0,0.11,1,Chronic Disengagement,12.9,Low,"['LMS login decline (slope: -0.8)', 'Attendance drop: 15.0%', 'Submission delay: 1 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
19,6,low,16,0.92,0.43,0,4,0.75,-0.4,0.08,0.267,0.2,0.087,0,0.069,0,0.06,1,Chronic Disengagement,6.6,Low,"['LMS login decline (slope: -0.4)', 'Sentiment decline: 0.2', 'Attendance drop: 8.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
19,7,low,15,0.83,0.44,0,5,0.66,-0.321,0.17,0.238,0.19,0.082,0,0.096,0,0.1,1,Chronic Disengagement,8.6,Low,"['LMS login decline (slope: -0.321)', 'Attendance drop: 17.0%', 'Behavioral drift score: 0.096']",Send a gentle engagement reminder email. Consider motivational intervention program.
19,8,low,14,0.83,0.34,0,2,0.58,-0.345,0.17,0.214,0.29,0.085,0,0.11,0,0.11,3,Chronic Disengagement,9.6,Low,"['LMS login decline (slope: -0.345)', 'Attendance drop: 17.0%', 'Sentiment decline: 0.29']",Send a gentle engagement reminder email. Consider motivational intervention program.
20,1,low,16,0.87,0.82,1,4,0.63,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement,2.9,Low,"['Submission delay: 1 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
20,2,low,13,0.83,0.82,1,2,0.74,-3.0,0.04,0.0,0.0,0.146,0,0.134,0,0.08,1,Chronic Disengagement,23.2,Low,"['LMS login decline (slope: -3.0)', 'Submission delay: 1 days late', 'Behavioral drift score: 0.134']",Send a gentle engagement reminder email. Consider motivational intervention program.
20,3,low,13,0.78,0.74,0,4,0.71,-1.5,0.09,0.333,0.08,0.124,0,0.102,0,0.07,1,Chronic Disengagement,12.9,Low,"['LMS login decline (slope: -1.5)', 'Behavioral drift score: 0.102', 'Attendance drop: 9.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
